RowNumber,CustomerId_b,CreditScore_b,Tenure_b,Balance_b,NumOfProducts_b,HasCrCard_b,IsActiveMember_b,Exited_b,Known
9107,15663650,698,10,107304.39,3,1,0,1,No
9108,15617434,655,9,0,1,0,1,0,No
9109,15622470,772,10,96032.22,1,1,1,0,No
9110,15703682,681,10,0,1,0,0,0,No
9111,15727391,688,9,144553.5,2,1,0,0,No
9112,15711062,633,5,86172.81,2,1,1,0,No
9113,15567339,735,9,0,1,1,1,0,No
9114,15760662,521,2,87212.8,1,1,1,0,No
9115,15605737,541,5,0,2,1,0,0,No
9116,15692977,612,2,130700.92,2,0,0,0,No
9117,15672082,562,3,0,2,1,0,0,No
9118,15600280,703,6,0,2,0,0,0,No
9119,15804052,710,6,0,2,1,1,0,No
9120,15576065,731,5,171325.98,1,1,1,1,No
9121,15796838,703,4,92930.92,1,0,1,0,No
9122,15693526,618,0,0,1,1,0,0,No
9123,15748595,689,1,77556.79,2,1,1,0,No
9124,15679029,718,7,102874.28,1,0,0,0,No
9125,15753639,608,5,146093.39,2,0,0,0,No
9126,15604138,749,2,0,1,0,0,1,No
9127,15666095,753,4,79811.72,2,0,1,1,No
9128,15643487,630,10,105473.74,1,0,0,1,No
9129,15764033,693,1,121927.92,1,1,0,1,No
9130,15747288,838,6,61671.19,1,0,1,1,No
9131,15790599,756,5,149363.12,2,1,1,0,No
9132,15737705,775,4,152309.37,1,1,0,0,No
9133,15737194,635,5,0,2,1,0,0,No
9134,15726776,705,1,111629.29,1,1,1,0,No
9135,15804357,481,3,0,1,1,1,0,No
9136,15664432,727,7,96296.78,1,1,0,1,No
9137,15688984,595,4,95830.43,1,1,0,0,No
9138,15583026,535,0,135919.33,1,1,0,0,No
9139,15771668,578,10,185966.64,1,0,0,1,No
9140,15779904,597,5,0,2,1,1,0,No
9141,15784323,449,7,0,2,0,0,0,No
9142,15756277,850,8,92244.83,2,1,0,0,No
9143,15663312,494,9,112727.06,2,1,0,0,No
9144,15793197,676,8,100359.54,1,0,0,0,No
9145,15731463,818,10,105301.5,1,1,1,0,No
9146,15621768,712,6,112994.65,1,0,0,0,No
9147,15691323,672,4,89025.88,2,1,0,0,No
9148,15781326,636,9,95478.17,1,0,0,0,No
9149,15595640,698,8,0,2,0,0,0,No
9150,15814331,597,7,119127.46,2,1,0,0,No
9151,15602030,717,4,128206.79,1,1,1,0,No
9152,15747974,614,1,0,2,1,0,0,No
9153,15611315,708,4,71433.08,1,1,0,0,No
9154,15636977,507,9,118214.32,3,1,0,1,No
9155,15690337,581,5,102258.11,2,1,0,0,No
9156,15680666,579,2,151963.26,2,1,0,0,No
9157,15679551,504,2,163764.84,1,1,1,1,No
9158,15778915,737,7,128551.36,2,0,1,0,No
9159,15568849,540,10,118158.74,1,1,1,0,No
9160,15747762,609,7,118520.41,1,0,0,0,No
9161,15753679,778,4,0,2,1,1,0,No
9162,15750049,621,10,163823.37,1,0,0,0,No
9163,15606097,665,7,104469.58,1,1,1,1,No
9164,15802368,608,6,0,1,1,1,0,No
9165,15767488,680,7,0,2,1,0,0,No
9166,15669946,663,2,141726.88,1,1,1,0,No
9167,15612103,627,2,137852.96,1,1,1,1,No
9168,15645353,607,1,0,1,1,0,0,No
9169,15650018,681,8,154100.3,1,0,0,0,No
9170,15659002,766,6,0,2,0,0,0,No
9171,15616028,694,2,0,3,0,1,0,No
9172,15660475,411,9,0,1,0,1,0,No
9173,15652615,742,8,140004.96,1,1,1,0,No
9174,15653572,673,8,127132.96,1,0,1,1,No
9175,15628059,529,1,0,2,1,1,0,No
9176,15703413,519,7,125328.56,1,1,0,0,No
9177,15610433,573,9,0,2,1,0,0,No
9178,15770548,453,3,139986.65,1,1,0,0,No
9179,15645637,798,6,119787.76,1,1,1,0,No
9180,15590888,693,10,107556.06,2,0,0,0,No
9181,15568326,637,2,0,2,1,0,0,No
9182,15655368,672,1,0,1,0,0,0,No
9183,15665579,597,0,142705.95,1,1,0,0,No
9184,15676091,543,7,0,1,1,1,0,No
9185,15716984,695,4,0,2,1,0,0,No
9186,15715078,584,6,161613.94,2,1,1,0,No
9187,15569452,652,3,116353.2,2,0,1,0,No
9188,15628863,601,4,60013.81,1,1,1,0,No
9189,15778192,628,4,0,2,1,1,0,No
9190,15793723,607,9,144272.07,2,1,0,0,No
9191,15798943,646,8,0,2,1,0,0,No
9192,15764708,572,6,117696.67,1,1,0,0,No
9193,15791040,801,1,79954.61,2,1,1,0,No
9194,15631512,597,8,149989.39,1,1,0,0,No
9195,15640106,613,7,124339.9,1,0,0,0,No
9196,15710315,529,4,135759.4,1,0,0,1,No
9197,15771535,794,9,0,2,1,0,0,No
9198,15611947,557,3,83074,1,1,0,0,No
9199,15670266,499,4,141792.61,1,1,1,0,No
9200,15609083,544,6,0,1,1,0,1,No
9201,15567923,739,6,0,1,0,0,0,No
9202,15788183,458,1,106870.12,2,1,0,0,No
9203,15735782,528,9,120962.59,1,1,0,0,No
9204,15774401,773,4,0,2,0,0,1,No
9205,15737971,646,5,0,2,1,0,0,No
9206,15758750,564,0,110527.17,1,1,1,0,No
9207,15611767,624,0,133723.43,1,0,0,1,No
9208,15643770,682,5,112670.48,1,1,0,1,No
9209,15744717,726,2,0,2,1,1,0,No
9210,15570681,560,1,116084.32,1,1,0,0,No
9211,15792650,382,0,0,1,1,1,1,No
9212,15605531,457,6,0,2,1,0,0,No
9213,15605339,673,10,0,2,1,1,0,No
9214,15672216,584,4,82441.75,1,0,0,0,No
9215,15812893,629,10,0,2,1,1,1,No
9216,15624180,584,10,134171.8,4,1,1,1,No
9217,15701364,724,10,0,2,1,1,0,No
9218,15762588,644,5,0,2,1,1,0,No
9219,15806318,676,2,124442.38,1,1,0,1,No
9220,15712596,499,4,0,1,1,0,0,No
9221,15600399,598,4,0,1,1,0,1,No
9222,15576216,655,4,108862.76,1,1,0,1,No
9223,15620750,559,3,141099.43,1,1,1,0,No
9224,15623489,543,0,128843.67,1,1,1,0,No
9225,15667944,679,0,86843.61,1,0,1,0,No
9226,15584928,594,4,120074.97,2,1,1,0,No
9227,15779913,586,5,130231.8,2,1,1,0,No
9228,15644977,776,5,0,2,1,0,0,No
9229,15749679,699,2,109724.38,1,1,1,0,No
9230,15629010,847,5,111743.43,1,1,1,0,No
9231,15768465,582,8,121309.17,2,1,1,0,No
9232,15767781,648,10,82697.28,1,1,0,0,No
9233,15635364,618,9,44301.43,3,1,1,1,No
9234,15722004,543,4,138317.94,1,0,0,0,No
9235,15766044,642,4,120688.61,1,1,0,1,No
9236,15586680,462,4,176913.52,1,1,0,0,No
9237,15635388,640,6,89047.14,1,1,0,0,No
9238,15655175,740,4,114318.78,2,1,0,1,No
9239,15639133,773,4,0,2,1,0,0,No
9240,15799653,583,7,94753.55,2,1,1,0,No
9241,15723872,589,10,0,2,0,1,0,No
9242,15775627,509,8,0,2,0,1,0,No
9243,15630704,612,9,106520.73,2,1,0,0,No
9244,15815534,505,0,134006.39,1,1,1,0,No
9245,15697249,546,3,132837.7,1,1,0,0,No
9246,15681316,681,0,120549.29,2,1,0,0,No
9247,15682523,762,1,139432.55,1,1,1,0,No
9248,15650244,786,7,80895.44,2,1,0,0,No
9249,15648638,629,6,0,2,1,0,0,No
9250,15795747,787,7,171646.76,1,0,1,0,No
9251,15607330,713,0,109121.71,1,0,1,0,No
9252,15624013,541,6,109844.81,1,1,0,0,No
9253,15800805,451,7,140931.82,1,0,1,0,No
9254,15667321,644,10,0,2,1,1,0,No
9255,15601116,686,6,0,2,1,1,0,No
9256,15622033,847,3,101543.51,4,1,0,1,No
9257,15758451,765,7,102708.77,1,1,0,0,No
9258,15688689,678,8,149000.91,2,1,1,0,No
9259,15652674,539,0,83459.86,1,1,1,0,No
9260,15806327,800,3,75893.11,2,1,0,0,No
9261,15649618,799,7,167395.6,2,0,1,0,No
9262,15677117,629,6,0,2,1,1,0,No
9263,15751445,734,6,71283.09,2,0,1,0,No
9264,15749669,542,3,0,2,1,1,0,No
9265,15656351,414,3,0,2,1,1,0,No
9266,15667438,675,1,104016.88,1,0,0,1,No
9267,15682273,683,5,127616.56,1,1,0,0,No
9268,15580912,748,5,154737.88,2,1,1,0,No
9269,15785183,596,2,0,2,1,1,0,No
9270,15705383,642,4,125476.31,1,1,1,0,No
9271,15712903,499,3,176511.08,1,1,1,0,No
9272,15774285,649,8,110783.28,1,1,1,0,No
9273,15583138,739,2,141642.92,2,1,0,0,No
9274,15740160,616,1,0,2,1,1,0,No
9275,15793425,560,9,0,1,0,1,0,No
9276,15749265,427,1,75681.52,1,1,1,0,No
9277,15623989,435,3,0,1,1,0,1,No
9278,15604832,633,7,0,1,1,1,0,No
9279,15584580,443,6,161111.45,1,0,0,0,No
9280,15573854,727,5,0,2,0,1,0,No
9281,15614847,674,6,72494.69,1,0,1,0,No
9282,15679966,661,3,133964.3,1,1,1,0,No
9283,15799435,619,1,0,1,1,0,0,No
9284,15752186,562,3,0,2,1,0,0,No
9285,15705544,633,3,157201.48,1,0,1,0,No
9286,15713632,551,5,95679.29,1,0,0,0,No
9287,15586523,720,7,106230.92,1,1,1,1,No
9288,15609176,688,5,0,2,0,1,0,No
9289,15769308,635,9,81231.85,2,1,0,0,No
9290,15676810,561,1,81480.27,2,1,1,0,No
9291,15634591,850,8,73059.38,1,1,1,0,No
9292,15679804,636,5,117559.05,2,1,1,0,No
9293,15677764,461,1,186445.31,2,1,1,0,No
9294,15571917,771,5,137657.71,2,1,0,0,No
9295,15574608,713,8,133889.35,1,1,1,0,No
9296,15740868,658,9,134562.8,1,1,1,0,No
9297,15702442,586,9,100781.75,2,1,1,0,No
9298,15699797,737,8,174356.13,1,0,0,0,No
9299,15648047,742,5,190125.43,2,0,0,0,No
9300,15766826,824,7,146266,1,1,0,1,No
9301,15591628,701,9,164046.1,1,1,0,0,No
9302,15583857,623,4,123536.52,2,0,0,0,No
9303,15752534,744,10,0,2,1,1,0,No
9304,15741403,698,1,171848.38,1,0,0,0,No
9305,15783589,616,9,0,2,0,0,0,No
9306,15598046,662,5,139562.05,2,1,0,0,No
9307,15643330,594,2,0,2,0,1,0,No
9308,15680405,685,2,168001.34,2,1,1,0,No
9309,15728683,742,0,0,2,0,1,0,No
9310,15621644,678,6,123356.63,1,0,1,0,No
9311,15733032,651,2,0,2,1,1,0,No
9312,15608381,585,2,125845.66,1,1,0,1,No
9313,15658946,579,10,45408.85,2,1,0,0,No
9314,15757912,722,0,125977.81,1,0,0,0,No
9315,15645371,613,7,147262.11,1,1,1,1,No
9316,15653110,694,8,133767.19,1,1,0,0,No
9317,15766355,550,0,108806.96,3,1,0,1,No
9318,15585249,741,6,106036.52,1,1,0,1,No
9319,15611786,668,9,0,1,0,1,0,No
9320,15575486,529,1,0,2,1,1,0,No
9321,15780215,636,6,0,2,1,1,0,No
9322,15686099,563,1,82182.1,1,1,0,1,No
9323,15739042,767,9,0,2,1,0,0,No
9324,15815316,644,9,76817,4,1,0,1,No
9325,15778489,780,9,142550.25,2,1,1,0,No
9326,15786389,635,10,0,2,1,1,0,No
9327,15601787,641,2,103711.56,1,0,1,1,No
9328,15624715,593,2,0,1,1,1,0,No
9329,15763093,540,7,128369.75,2,1,0,0,No
9330,15572073,663,5,0,2,1,1,0,No
9331,15780256,630,9,0,2,1,1,0,No
9332,15659305,605,8,166133.28,1,1,1,0,No
9333,15638882,710,9,148214.36,1,1,0,1,No
9334,15714680,755,5,121206.96,1,1,1,0,No
9335,15777217,641,10,0,2,1,1,0,No
9336,15739123,737,4,127552.85,2,1,0,0,No
9337,15594450,695,9,159458.53,1,1,0,0,No
9338,15797751,466,5,102085.72,1,1,1,1,No
9339,15691543,558,2,142537.18,1,1,1,0,No
9340,15722845,665,1,182781.74,2,1,1,0,No
9341,15605804,737,10,0,2,1,0,0,No
9342,15702061,654,7,0,2,1,1,0,No
9343,15694321,619,3,0,2,1,0,0,No
9344,15798749,845,3,152063.59,2,1,0,0,No
9345,15720050,727,2,110997.76,1,1,0,0,No
9346,15758048,582,2,148942,1,1,1,0,No
9347,15805681,716,9,0,1,1,1,0,No
9348,15802809,660,0,84438.57,1,1,1,0,No
9349,15807239,664,7,93920.47,1,0,0,0,No
9350,15749093,801,4,158713.08,2,0,0,0,No
9351,15689344,615,4,0,3,0,1,0,No
9352,15606076,718,7,123204.88,1,1,1,0,No
9353,15610090,667,8,72945.29,2,1,0,0,No
9354,15693926,670,0,178742.71,1,1,1,0,No
9355,15791501,590,8,0,2,1,1,0,No
9356,15621870,739,8,0,1,1,0,0,No
9357,15734711,373,7,0,1,1,0,1,No
9358,15814405,418,9,0,1,1,1,1,No
9359,15729359,837,9,0,2,1,1,0,No
9360,15606944,645,9,140121.17,1,1,0,1,No
9361,15671934,552,2,132906.88,1,0,1,0,No
9362,15641773,580,2,179334.83,2,1,1,0,No
9363,15701972,684,3,137179.39,1,1,1,0,No
9364,15749114,634,3,0,2,1,1,0,No
9365,15780362,607,9,119960.29,2,1,0,0,No
9366,15753229,802,9,127414.55,1,1,1,0,No
9367,15656009,736,6,0,1,1,0,0,No
9368,15785024,629,9,137409.19,1,1,0,1,No
9369,15670492,737,8,0,2,1,0,0,No
9370,15795458,718,2,0,1,1,1,0,No
9371,15732438,561,4,0,4,0,0,1,No
9372,15781987,641,9,112494.99,1,1,1,0,No
9373,15775826,677,1,78133.15,1,0,1,0,No
9374,15807457,641,1,0,2,1,0,0,No
9375,15632538,658,5,145553.07,1,1,1,0,No
9376,15641389,659,4,123593.22,2,1,0,1,No
9377,15657306,567,2,0,1,0,0,1,No
9378,15709447,584,0,146286.22,1,1,0,0,No
9379,15762682,709,1,111827.27,2,1,0,0,No
9380,15626042,690,2,0,2,1,1,0,No
9381,15597109,627,1,94416.78,1,0,1,0,No
9382,15756148,765,2,91549.78,1,1,1,0,No
9383,15665634,645,7,59568.57,1,1,1,0,No
9384,15739997,716,2,94464.81,2,0,1,0,No
9385,15686242,771,4,0,1,0,0,1,No
9386,15759244,687,8,95368.14,2,1,1,0,No
9387,15672027,717,10,102185.42,2,1,0,0,No
9388,15594576,524,1,144875.71,1,0,0,0,No
9389,15707138,679,5,0,2,1,1,0,No
9390,15756954,538,2,0,1,1,1,0,No
9391,15619130,752,5,113291.05,2,1,1,0,No
9392,15639665,846,0,0,2,1,1,0,No
9393,15571065,532,0,0,2,1,0,0,No
9394,15686060,670,9,111677.88,1,1,0,1,No
9395,15615753,597,8,131101.04,1,1,1,0,No
9396,15800961,627,1,76101.81,2,0,1,0,No
9397,15763065,700,2,0,2,1,0,0,No
9398,15672467,766,7,92510.9,2,0,1,0,No
9399,15752915,488,2,0,2,1,1,0,No
9400,15744695,694,5,77652.4,1,1,1,0,No
9401,15584897,639,3,98360.03,1,0,0,0,No
9402,15601857,705,4,115518.07,1,0,0,1,No
9403,15674156,810,3,27288.43,1,1,1,0,No
9404,15695465,638,6,0,1,1,0,0,No
9405,15792232,595,5,0,2,0,0,0,No
9406,15807900,575,7,0,1,1,1,1,No
9407,15743760,850,6,131996.66,2,1,1,0,No
9408,15652835,419,2,121580.42,1,0,1,0,No
9409,15767818,640,10,132436.34,1,1,0,0,No
9410,15591150,570,10,0,2,0,1,0,No
9411,15734659,640,5,107978.4,2,1,0,0,No
9412,15796115,689,4,78119.59,4,1,0,1,No
9413,15724648,725,6,98684.15,1,0,0,0,No
9414,15737732,751,10,0,2,1,0,0,No
9415,15632280,544,9,0,1,1,0,1,No
9416,15750407,768,2,129264.05,2,0,0,0,No
9417,15795370,648,6,131753.41,1,1,0,0,No
9418,15656829,577,6,0,2,1,0,0,No
9419,15643794,639,2,0,1,1,1,0,No
9420,15798605,686,1,57422.62,1,1,1,0,No
9421,15637324,657,7,0,2,0,1,0,No
9422,15589589,613,5,144094.2,1,1,0,0,No
9423,15778936,701,9,147510.34,1,1,0,0,No
9424,15757385,578,8,161592.76,1,1,0,0,No
9425,15666200,689,1,0,2,1,1,0,No
9426,15683977,687,4,0,2,1,1,0,No
9427,15675518,499,1,75225.53,2,0,0,1,No
9428,15584812,693,0,0,2,0,0,0,No
9429,15752984,737,9,87542.89,2,1,1,0,No
9430,15577913,651,8,144581.96,1,1,1,0,No
9431,15591980,753,5,122568.05,2,1,1,0,No
9432,15598948,523,5,172231.93,1,0,1,0,No
9433,15574142,458,2,171932.26,2,1,1,0,No
9434,15582903,643,7,0,2,1,1,0,No
9435,15733229,638,7,0,2,0,0,0,No
9436,15635752,685,4,111798.06,2,1,1,0,No
9437,15771000,684,4,0,3,1,0,0,No
9438,15804864,670,5,79336.61,1,1,1,0,No
9439,15641175,701,3,120916.52,3,0,0,1,No
9440,15692226,705,3,142905.51,1,1,1,0,No
9441,15584156,593,10,0,3,0,0,1,No
9442,15702656,651,1,96834.78,1,1,0,0,No
9443,15606552,741,9,105261.76,2,1,1,0,No
9444,15687001,596,1,123544,1,1,1,1,No
9445,15781903,581,2,127913.71,2,1,1,0,No
9446,15731951,689,5,95328.6,1,1,0,1,No
9447,15580953,544,4,73218.89,1,0,1,0,No
9448,15810390,718,1,0,2,0,1,1,No
9449,15628274,583,8,149995.72,2,1,0,0,No
9450,15615444,663,8,123674.28,2,1,1,0,No
9451,15784010,666,2,124125.26,1,1,0,0,No
9452,15571586,524,3,159035.45,1,1,0,1,No
9453,15748616,599,5,0,2,1,0,0,No
9454,15769402,667,7,156811.74,1,1,1,0,No
9455,15739248,727,4,0,2,1,1,0,No
9456,15603481,689,4,0,2,1,1,0,No
9457,15723604,639,6,150555.83,1,1,0,0,No
9458,15797822,678,2,109137.12,1,1,1,0,No
9459,15665064,523,8,158351.02,2,1,0,0,No
9460,15640580,650,9,0,1,1,0,0,No
9461,15581089,744,7,0,2,1,1,0,No
9462,15728605,697,4,0,2,0,1,0,No
9463,15737385,800,6,0,2,1,0,0,Yes
9464,15714789,664,7,0,1,0,1,0,No
9465,15786035,740,9,0,2,1,0,0,No
9466,15815259,835,2,0,2,1,1,0,No
9467,15592716,559,2,0,1,1,0,1,No
9468,15734850,676,1,82729.49,1,1,0,0,No
9469,15638047,613,9,142765.24,2,1,0,0,No
9470,15674573,713,4,121172.97,1,1,1,0,No
9471,15694859,751,10,132932.14,2,1,1,0,No
9472,15776404,523,8,123374.46,1,1,1,0,No
9473,15579345,775,0,161371.5,1,1,1,0,No
9474,15690733,608,4,0,2,0,0,1,No
9475,15631481,673,8,79563.36,2,1,1,0,No
9476,15620988,616,2,0,2,1,0,0,No
9477,15571529,650,7,138232.24,1,1,0,0,No
9478,15592104,655,5,0,1,0,0,1,No
9479,15651900,782,1,81571.05,1,1,0,1,No
9480,15596212,781,1,0,2,0,0,0,No
9481,15710687,593,0,95927.04,1,1,0,0,No
9482,15613787,505,8,116932.59,1,1,0,0,No
9483,15599211,707,1,0,2,1,0,1,No
9484,15675983,692,3,79551.12,1,0,1,0,No
9485,15622370,813,1,116416.94,1,0,1,0,No
9486,15656319,850,4,88141.1,1,1,0,0,No
9487,15605130,753,6,177729.13,1,1,1,0,No
9488,15672574,850,5,0,1,1,1,0,No
9489,15659355,671,6,123912.78,2,1,1,0,No
9490,15777907,791,3,0,1,1,1,1,No
9491,15655171,624,3,0,1,1,1,0,No
9492,15619674,649,4,108306.44,1,1,1,0,No
9493,15775192,732,4,102962.62,1,1,0,1,No
9494,15617657,664,0,103502.22,1,1,1,0,No
9495,15688951,789,8,119654.44,2,0,1,1,No
9496,15763460,680,10,183768.47,1,1,0,0,No
9497,15756992,701,1,0,2,1,0,0,No
9498,15617454,684,1,0,2,0,1,0,No
9499,15701932,586,6,140900.97,1,1,1,0,No
9500,15700813,522,5,94049.92,2,1,0,0,No
9501,15645600,739,8,98926.4,1,1,1,0,No
9502,15634146,835,2,142872.36,1,1,1,0,No
9503,15686743,790,3,46057.96,2,1,1,0,No
9504,15698792,671,6,119769.77,1,0,1,0,No
9505,15591724,560,5,143244.97,1,1,0,0,No
9506,15571281,651,10,79562.98,1,1,1,0,No
9507,15661380,682,6,0,2,0,1,0,No
9508,15728885,808,0,0,1,1,1,0,No
9509,15618950,644,8,96659.64,2,1,1,0,No
9510,15609804,688,1,0,2,1,0,0,No
9511,15735849,617,2,165947.99,2,0,1,0,No
9512,15652948,738,4,92676.3,1,1,0,0,No
9513,15618155,663,5,83195.12,1,1,1,0,No
9514,15566378,515,5,129387.94,1,0,1,1,No
9515,15565879,845,9,0,2,1,1,0,No
9516,15792922,639,9,130233.14,1,1,1,0,No
9517,15770567,557,3,123502.53,1,1,1,0,No
9518,15738042,543,8,140894.06,2,1,1,0,No
9519,15714920,585,7,163867.86,1,1,1,0,No
9520,15782121,610,2,0,2,1,0,0,No
9521,15673180,727,2,93816.7,2,1,0,0,No
9522,15660636,540,8,0,2,1,0,0,No
9523,15664504,418,7,0,2,1,1,0,No
9524,15790322,660,0,114668.89,1,1,0,0,No
9525,15739847,850,5,146756.68,1,1,0,0,No
9526,15699415,618,6,150213.71,1,1,0,1,No
9527,15665521,642,5,111183.53,2,0,1,0,No
9528,15682868,850,9,99816.46,1,1,1,1,No
9529,15584462,739,9,0,1,1,0,0,No
9530,15661708,508,5,0,2,1,1,0,No
9531,15584452,667,6,0,2,0,0,0,No
9532,15717010,741,5,0,1,1,1,0,No
9533,15643828,592,7,0,2,1,1,0,No
9534,15733361,651,6,86714.06,1,1,0,1,No
9535,15795488,773,2,0,2,1,0,0,No
9536,15581551,850,8,132838.07,1,1,1,0,No
9537,15632051,550,10,128707.31,1,1,0,1,No
9538,15780409,783,6,0,2,1,0,0,No
9539,15572767,777,2,0,2,1,0,0,No
9540,15590337,659,6,123192.12,1,1,1,1,No
9541,15634551,727,3,115248.11,4,1,0,1,No
9542,15669290,603,8,59360.77,1,1,1,0,No
9543,15621140,644,9,0,2,1,1,0,No
9544,15613518,647,6,112668.7,1,0,1,0,No
9545,15728043,648,7,138503.51,2,1,0,0,No
9546,15570073,721,1,0,1,1,1,0,No
9547,15777033,524,7,0,2,1,1,0,No
9548,15682454,626,3,0,2,1,1,0,No
9549,15758513,569,7,0,2,1,0,0,No
9550,15772604,578,1,157267.95,2,1,0,0,No
9551,15721715,769,9,133871.05,1,1,1,0,No
9552,15688563,694,4,141989.27,2,1,0,0,No
9553,15772009,664,5,0,1,1,1,0,No
9554,15809585,646,7,0,2,1,0,0,No
9555,15593778,779,3,46388.16,3,1,0,1,No
9556,15655360,782,5,148666.99,1,1,0,1,No
9557,15780909,769,7,115101.5,1,0,0,1,No
9558,15757310,655,6,148363.38,1,1,1,0,No
9559,15801411,623,4,0,1,1,0,1,No
9560,15761706,705,8,144102.32,1,1,1,0,No
9561,15658409,686,5,128876.71,3,1,1,1,No
9562,15810010,678,6,118448.15,2,1,0,0,No
9563,15627027,738,5,0,2,1,1,0,No
9564,15624374,703,9,0,2,0,1,0,No
9565,15720083,554,1,0,2,0,1,0,No
9566,15752294,582,9,135979.01,4,1,1,1,No
9567,15743193,644,6,117271.8,2,1,0,1,No
9568,15696733,724,4,0,1,1,0,0,No
9569,15677522,593,1,0,2,0,0,0,No
9570,15643523,710,10,0,2,1,0,0,No
9571,15624936,631,8,129205.49,1,1,1,0,No
9572,15716085,739,8,0,1,1,0,1,No
9573,15641688,644,7,0,1,0,1,1,No
9574,15796834,652,7,104015.54,2,1,1,0,No
9575,15720123,554,3,0,2,1,0,0,No
9576,15604732,483,9,0,2,0,0,0,No
9577,15723484,669,1,103873.39,1,1,0,0,No
9578,15807120,841,3,112383.03,1,1,0,1,No
9579,15810891,662,2,117731.79,2,0,1,0,No
9580,15640407,821,0,135827.33,2,1,1,0,No
9581,15778838,783,9,114135.17,1,1,0,0,No
9582,15709256,850,9,0,2,1,1,0,No
9583,15742285,559,6,118756.62,1,1,1,0,No
9584,15729019,602,8,98382.72,1,1,0,0,No
9585,15608588,563,2,100520.92,1,1,1,1,No
9586,15610557,695,7,79858.13,2,1,1,0,No
9587,15786418,546,6,0,1,0,1,0,No
9588,15653050,719,10,95052.29,1,1,0,0,No
9589,15744914,539,1,177728.55,1,1,0,0,No
9590,15669611,632,3,83116.68,1,1,1,0,No
9591,15594786,772,7,111565.91,1,1,1,0,No
9592,15649211,708,8,83015.71,1,1,0,0,No
9593,15766066,668,1,124511.01,1,0,0,0,No
9594,15772216,738,1,130652.52,1,0,1,0,No
9595,15619898,785,5,0,2,1,1,0,No
9596,15724543,597,5,0,2,1,1,0,No
9597,15755084,531,7,121854.45,1,1,0,0,No
9598,15730441,509,10,0,2,1,1,0,No
9599,15666767,508,1,86893.28,1,0,0,0,No
9600,15690456,749,7,79523.13,1,0,1,0,No
9601,15570533,621,7,131033.76,1,0,1,1,No
9602,15797692,659,7,89939.62,1,1,0,0,No
9603,15603135,634,3,95727.05,1,0,0,1,No
9604,15698927,675,7,0,2,0,1,0,No
9605,15687363,770,3,155047.56,2,1,1,0,No
9606,15733444,736,9,0,2,0,0,0,No
9607,15678057,524,10,118569.03,2,0,0,0,No
9608,15806918,674,5,0,1,1,1,0,No
9609,15638247,700,9,0,2,1,0,0,No
9610,15674833,741,1,0,2,1,0,0,No
9611,15812534,455,1,0,3,0,1,0,No
9612,15586522,608,2,130461.02,1,1,0,0,No
9613,15794297,776,1,0,2,1,0,0,No
9614,15737025,635,1,0,3,0,0,1,No
9615,15615931,746,4,0,2,0,1,0,No
9616,15664860,692,3,0,2,1,0,1,No
9617,15664539,683,9,61172.04,1,0,0,0,No
9618,15583692,591,2,90194.34,2,1,0,0,No
9619,15693131,581,3,95508.2,1,1,1,0,No
9620,15779973,684,3,99967.76,1,1,1,0,No
9621,15620557,561,4,101470.29,1,0,1,0,No
9622,15639549,718,4,70541.06,1,0,0,0,No
9623,15618750,590,8,112211.61,1,1,0,0,No
9624,15796790,573,8,154543.98,1,1,0,0,No
9625,15668309,350,0,111098.85,1,1,1,1,No
9626,15732437,504,0,131873.07,2,1,1,1,No
9627,15665158,813,1,137275.36,1,0,1,0,No
9628,15689322,641,3,153316.14,1,1,0,0,No
9629,15596624,662,9,0,2,1,1,0,No
9630,15601977,497,2,121250.04,1,0,1,0,No
9631,15801462,716,8,109578.04,2,1,1,0,No
9632,15566139,526,5,53573.18,1,1,0,0,No
9633,15791006,760,6,58003.41,1,1,0,0,No
9634,15668057,669,6,113000.66,1,1,0,0,No
9635,15580805,655,10,0,2,1,0,0,No
9636,15658768,547,2,0,1,0,0,1,No
9637,15613048,648,5,139973.65,1,1,1,1,No
9638,15803654,790,2,151290.16,1,1,1,0,No
9639,15662337,744,1,121498.11,2,0,1,1,No
9640,15650924,761,4,103515.39,2,1,1,0,No
9641,15647203,750,3,0,1,1,0,0,No
9642,15682778,680,9,0,2,1,1,0,No
9643,15579820,704,6,106687.76,1,1,0,0,No
9644,15709354,521,2,0,2,1,1,0,No
9645,15728480,452,8,0,2,1,1,0,No
9646,15641091,695,5,106089.2,1,0,0,0,No
9647,15603111,850,10,69608.14,1,1,0,1,No
9648,15679693,625,5,0,2,0,1,0,No
9649,15797190,608,7,96202.32,1,0,0,0,No
9650,15788025,715,0,0,2,1,1,0,No
9651,15646168,834,5,0,2,1,0,0,No
9652,15580493,469,1,127818.52,1,1,0,0,No
9653,15726720,480,7,0,1,1,0,1,No
9654,15735799,527,3,137318.42,1,1,1,0,No
9655,15773098,834,5,0,2,0,0,0,No
9656,15668971,583,4,55776.39,2,1,0,0,No
9657,15603221,696,4,84421.62,1,0,1,0,No
9658,15740043,606,5,83161.65,1,1,1,0,No
9659,15712264,713,10,0,2,1,1,0,No
9660,15751926,821,3,87807.29,2,1,1,0,No
9661,15589401,550,4,0,2,1,0,0,No
9662,15742019,675,6,0,2,0,0,0,No
9663,15660611,748,3,0,2,1,1,0,No
9664,15607634,606,9,95293.86,2,0,1,0,No
9665,15595036,726,7,92847.59,1,1,0,0,No
